,Mean Error (cal/mol/K),Experimental Val (cal/mol/K),Predicted Val (cal/mol/K),MAE,STD,Year,Source,BASE_State,Canonical_Monomer_SMILES,Polymerization
69,4.892965723390549,-23.960325047801145,-19.067359324410596,6.785258488978577,5.310895638223153,1999,PHB,ls,C=CCC,vinyl
71,10.691045820718127,-28.91969407265774,-18.228648251939614,6.785258488978577,5.310895638223153,1999,PHB,ls,C=CCC(C)C,vinyl
73,9.811692539582781,-28.322179732313575,-18.510487192730793,6.785258488978577,5.310895638223153,1999,PHB,ls,C=CCCC,vinyl
75,8.941518530875921,-27.007648183556405,-18.066129652680484,6.785258488978577,5.310895638223153,1999,PHB,ls,C=CCCCC,vinyl
77,6.207915015314269,-22.148661567877628,-15.94074655256336,6.785258488978577,5.310895638223153,1999,PHB,ls,C=CCOC(=O)C=C,vinyl
80,6.736984138852747,-1.6491395793499044,-8.38612371820265,6.785258488978577,5.310895638223153,2016,Switching from Controlled Ring-Opening Polymerization (cROP) to Controlled Ring-Closing Depolymerization (cRCDP) by Adjusting the Reaction Parameters That Determine the Ceiling Temperature,ls,C=CCOCC1(CC)COC(=O)OC1,ROP
81,3.4665719853765444,-11.55114722753346,-15.017719212910004,6.785258488978577,5.310895638223153,1999,PHB,ls,C=CCOCCOC(=O)C=C,vinyl
83,10.197791433884516,-26.2,-16.002208566115485,6.785258488978577,5.310895638223153,1949,CHANGES OF ENTROPY AND HEAT CONTENT DURING POLYMERIZATION,ls,C=COC(C)=O,vinyl
91,3.2893865304028256,-18.044933078393882,-14.755546547991056,6.785258488978577,5.310895638223153,1999,PHB,ls,C1=CC2CCC1C2,ROMP
97,4.475514237037913,-12.4282982791587,-16.903812516196613,6.785258488978577,5.310895638223153,1999,PHB,ls,C1=CCC1,ROMP
99,3.406978389784241,-12.906309751434033,-16.313288141218276,6.785258488978577,5.310895638223153,1999,PHB,ls,C1=CCCC1,ROMP
102,6.330632688771294,-8.604206500956023,-14.934839189727317,6.785258488978577,5.310895638223153,1999,PHB,ls,C1=CCCCCC1,ROMP
103,12.150869983610045,-2.1510516252390057,-14.301921608849051,6.785258488978577,5.310895638223153,1999,PHB,ls,C1=CCCCCCC1,ROMP
104,0.09153869035588558,-16.491395793499045,-16.582934483854928,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CC1,cyclic
105,2.3473065526721832,-13.1453154875717,-15.492622040243884,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CCC1,cyclic
106,4.829319576314061,-10.277246653919693,-15.106566230233755,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CCCC1,cationic
107,11.602923694430219,-2.62906309751434,-14.231986791944559,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CCCCC1,cyclic
108,9.938158341114647,-3.8240917782026767,-13.762250119317324,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CCCCCC1,cyclic
109,12.589527092668373,-0.7170172084130019,-13.306544301081376,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CCCCCCC1,cationic
110,15.226712310584816,2.9636711281070744,-12.263041182477743,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CCCOCC1,cationic
114,2.728419589461044,-16.013384321223707,-13.284964731762665,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CCOC1,cationic
118,4.097924161390172,-7.660133843212236,-11.758058004602407,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CCOCOC1,cationic
121,8.697860427155229,-2.437858508604206,-11.135718935759433,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CCOCOCC1,cationic
123,1.5666704759014376,-12.404397705544932,-13.97106818144637,6.785258488978577,5.310895638223153,1999,PHB,ls,C1CN1,cationic
125,2.5846606699621475,-16.347992351816444,-13.763331681854297,6.785258488978577,5.310895638223153,1999,PHB,ls,C1COC1,cationic
128,3.050715133382208,-16.013384321223707,-12.9626691878415,6.785258488978577,5.310895638223153,2021,Chemically recyclable thermoplastics from reversible-deactivation polymerization of cyclic acetals,ls,C1COCO1,cationic
134,7.369229777422824,-5.497131931166348,-12.86636170858917,6.785258488978577,5.310895638223153,1999,PHB,ls,C1COCOC1,cationic
137,8.813944254262779,-1.9120458891013383,-10.725990143364118,6.785258488978577,5.310895638223153,1999,PHB,ls,C1COCOCCO1,cationic
140,13.40209907371185,0.7170172084130019,-12.68508186529885,6.785258488978577,5.310895638223153,1999,PHB,ls,C1COOOO1,cationic
144,8.117936187206157,-4.3021032504780115,-12.420039437684167,6.785258488978577,5.310895638223153,1999,PHB,ls,C1OCOCO1,cationic
145,8.039384440125888,-22.370936902485656,-14.33155246235977,6.785258488978577,5.310895638223153,1999,PHB,ls,CC(=O)CCC=O,ionic
153,5.993366203620506,-11.68738049713193,-17.680746700752437,6.785258488978577,5.310895638223153,1999,PHB,ls,CC(C)=S,ionic
157,2.1243090551826227,-14.507648183556405,-12.383339128373782,6.785258488978577,5.310895638223153,1999,PHB,ls,CC(C)C1COCO1,cationic
160,1.6324790606771045,-5.975143403441682,-7.607622464118787,6.785258488978577,5.310895638223153,1999,PHB,ls,CC[Si]1(CC)O[Si](CC)(CC)O[Si](CC)(CC)O1,cationic
161,13.385663774805685,-4.182600382409178,-17.568264157214863,6.785258488978577,5.310895638223153,1999,PHB,ls,CC=O,ionic
162,6.4550544375704515,-22.22753346080306,-15.772479023232606,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1(C)CC1,cationic
163,2.9733123304356313,-17.925430210325047,-14.952117879889416,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1(C)CCC1,cyclic
164,1.3080412423827172,-15.774378585086042,-14.466337342703325,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1(C)CCCC1,cationic
165,5.375169614514129,-8.604206500956023,-13.979376115470151,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1(C)CCCCC1,cyclic
167,0.5867314741015722,3.87189292543021,3.285161451328638,6.785258488978577,5.310895638223153,2019,Thermodynamics of Aromatic Cyclic Ester Polymerization in Bulk,ls,CC1(C)COC(=O)c2ccc(cc2)C(=O)OCC(C)(C)COC(=O)c2ccc(cc2)C(=O)OC1,ROP
168,4.271932993238153,-5.736137667304015,-10.008070660542169,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1(C)COC(=O)OC1,ROP
170,0.57513368786716,-13.097514340344167,-12.522380652477008,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1(C)COCO1,cationic
175,2.705749965812716,-7.098470363288718,-9.804220329101435,6.785258488978577,5.310895638223153,2020,Organocatalyzed ring opening polymerization of regio-isomeric lactones: reactivity and thermodynamics considerations,ls,CC1CC(=O)OCC(C)(C)C1,ROP
176,3.460861189860083,-6.548757170172084,-10.009618360032167,6.785258488978577,5.310895638223153,2005,Catalytic Polymerization of a Cyclic Ester Derived from a “Cool” Natural Precursor,ls,CC1CC(C(C)C)CC(=O)O1,ROP
177,3.7612876683075065,-20.31548757170172,-16.554199903394213,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1CC1,cationic
178,0.11345647329377075,-10.755258126195029,-10.868714599488799,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,CC1CCC(=O)OC1,ROP
180,1.5433485724422689,-17.208413001912046,-15.665064429469776,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1CCC1,cyclic
182,4.193449279419076,-14.818355640535373,-10.624906361116297,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,CC1CCCC(=O)O1,ROP
183,0.14383762687084456,-15.296367112810707,-15.152529485939862,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1CCCC1,cyclic
184,4.3300952013666185,-5.019120458891013,-9.34921566025763,6.785258488978577,5.310895638223153,1999,PHB,ls ,CC1CCCCC(=O)N1,ROP
185,6.92185225645203,-7.648183556405353,-14.570035812857384,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1CCCCC1,cyclic
186,6.051221484452467,-2.62906309751434,-8.680284581966808,6.785258488978577,5.310895638223153,1999,PHB,ls ,CC1CCCCNC1=O,ROP
187,2.8969389981622147,-8.126195028680687,-11.023134026842904,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,CC1CCCOC1=O,ROP
191,4.766709821320372,-3.8240917782026767,-8.590801599523049,6.785258488978577,5.310895638223153,1999,PHB,ls ,CC1CCNC(=O)CC1,ROP
192,0.29093848956590945,-10.994263862332696,-10.703325372766786,6.785258488978577,5.310895638223153,2014,Scalable production of mechanically tunable block polymers from sugar,ls,CC1CCOC(=O)C1,ROP
193,10.473807871917142,-24.115678776290633,-13.64187090437349,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1CCOC1,cationic
195,0.552762010983511,2.4139579349904396,2.9667199459739506,6.785258488978577,5.310895638223153,2019,Thermodynamics of Aromatic Cyclic Ester Polymerization in Bulk,ls,CC1COC(=O)c2ccc(cc2)C(=O)OCC(C)COC(=O)c2ccc(cc2)C(=O)OC1,ROP
196,0.6636133276755338,-12.715105162523901,-13.378718490199434,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1COCO1,cationic
198,16.875375885023434,7.480879541108987,-9.394496343914449,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1OC(=O)C(C)OC1=O,ROP
199,6.307236022939595,-3.107074569789675,-9.414310592729269,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1OC(=O)C(C)OC1=O,ROP
201,2.0955105932381746,-12.4282982791587,-10.332787685920525,6.785258488978577,5.310895638223153,2014,Divergent Mechanistic Avenues to an Aliphatic Polyesteracetal or Polyester from a Single Cyclic Esteracetal,ls,CC1OCCC(=O)O1,ROP
205,1.143803711465699,-9.369024856596559,-10.512828568062258,6.785258488978577,5.310895638223153,2010,Biodegradable poly(ester-ether)s: ring-opening polymerization of DL-3-methyl-14-dioxan-2-one using various initiator systems,ls,CC1OCCOC1=O,ROP
206,0.6583354096260056,-13.217017208413,-12.558681798786996,6.785258488978577,5.310895638223153,1999,PHB,ls,CC1OCOC1C,cationic
208,1.594521432878369,-9.536328871892925,-11.130850304771293,6.785258488978577,5.310895638223153,2022,Modulating Polymerization Thermodynamics ofThiolactones Through Substituent andHeteroatom Incorporation,ls,CC1SCCSC1=O,ROP
209,1.0353779212252279,-17.519120458891013,-16.483742537665783,6.785258488978577,5.310895638223153,1999,PHB,ls,CCC=O,ionic
213,2.5001411119418036,-7.337476099426386,-9.837617211368189,6.785258488978577,5.310895638223153,2022,Tunable and recyclable polyesters from CO2 and butadiene,ls,CCC1CCC(CC)C(=O)O1,ROP
214,2.9758065632476964,-13.1453154875717,-10.169508924324004,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,CCC1CCCC(=O)O1,ROP
215,1.5434078546754793,-14.196940726577436,-12.653532871901957,6.785258488978577,5.310895638223153,1999,PHB,ls,CCC1COCO1,cationic
219,4.678809536274404,-14.340344168260037,-9.661534631985633,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,CCCC1CCCC(=O)O1,ROP
222,7.358373920250316,-23.207456978967492,-15.849083058717177,6.785258488978577,5.310895638223153,1999,PHB,ls,CCCCC=O,ionic
226,3.9676398491570093,-13.1453154875717,-9.177675638414692,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,CCCCC1CCCC(=O)O1,ROP
229,12.740760459068609,-27.724665391969406,-14.983904932900797,6.785258488978577,5.310895638223153,1999,PHB,ls,CCCCCC=O,ionic
231,22.327805238702407,13.264818355640536,-9.062986883061871,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,CCCCCC1CCCC(=O)O1,ROP
232,11.849664309812972,-26.2906309751434,-14.44096666533043,6.785258488978577,5.310895638223153,1999,PHB,ls,CCCCCCC=O,ionic
234,5.625463321863237,-13.862332695984703,-8.236869374121467,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,CCCCCCC1CCCC(=O)O1,ROP
236,0.6184819936878685,-13.814531548757168,-14.433013542445037,6.785258488978577,5.310895638223153,1999,PHB,ls,CCCCCCCC=O,ionic
237,6.42507329059049,-14.10133843212237,-7.67626514153188,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,CCCCCCCC1CCCC(=O)O1,ROP
238,6.4550446853326235,-13.1453154875717,-6.690270802239078,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,CCCCCCCCCC1CCCC(=O)O1,ROP
239,23.072895296653513,-35.37284894837476,-12.299953651721248,6.785258488978577,5.310895638223153,1999,PHB,ls,CCCCCCCCCCOC(=O)C=C,vinyl
246,7.876715980782749,-19.837476099426386,-11.960760118643636,6.785258488978577,5.310895638223153,1999,PHB,ls,ClCC1(CCl)COC1,cationic
248,4.398061900673368,-5.975143403441682,-10.37320530411505,6.785258488978577,5.310895638223153,1999,PHB,ls,CN1CCCCC1=O,ROP
249,2.8648213315371334,-6.9311663479923515,-9.795987679529485,6.785258488978577,5.310895638223153,1999,PHB,ls,CN1CCCCCC1=O,ROP
259,2.922551986976261,-16.108986615678777,-13.186434628702516,6.785258488978577,5.310895638223153,1999,PHB,ls,COCCOCCC=O,ionic
261,6.907042886665686,-2.796367112810707,-9.703409999476394,6.785258488978577,5.310895638223153,1999,PHB,ls,COP1(=O)OCCCO1,cationic
267,6.345550031532344,-15.535372848948374,-9.18982281741603,6.785258488978577,5.310895638223153,2013,Ring-opening polymerization of a five-membered lactone trans-fused to a cyclohexane ring,ls,O=C1CC2CCCCC2O1,ROP
268,10.095200245162317,5.019120458891013,-5.076079786271306,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCCCCCCCCCCO1,ROP
269,10.965101289426753,5.497131931166348,-5.467969358260406,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCCCCCCCCCO1,ROP
270,12.027753025149872,5.975143403441682,-6.05260962170819,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCCCCCCCCO1,ROP
271,12.619796686009348,6.21414913957935,-6.405647546429997,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCCCCCCCO1,ROP
272,13.011073388318083,5.975143403441682,-7.035929984876399,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCCCCCCO1,ROP
273,2.271361834875026,-3.8240917782026767,-6.095453613077703,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCCCCCN1,ROP
274,13.395740964055298,5.8556405353728485,-7.540100428682449,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCCCCCO1,ROP
275,12.246368902885797,4.3021032504780115,-7.944265652407784,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCCCCO1,ROP
276,11.454897532640372,2.8680688336520075,-8.586828698988365,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCCCO1,ROP
277,10.165950481779532,1.1950286806883366,-8.970921801091196,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCCO1,ROP
278,4.1965607108188125,-4.063097514340344,-8.259658225159157,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCN1,ROP
280,39.91966575734298,30.353728489483746,-9.565937267859235,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCCO1,ROP
281,1.9211463667375852,-6.9311663479923515,-8.852312714729937,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCCN1,ROP
285,8.741266225903233,-1.4340344168260037,-10.175300642729237,6.785258488978577,5.310895638223153,2016,Aliphatic Polyester Block Polymer Design,ls,O=C1CCCCCO1,ROP
286,3.5587507858247123,-5.975143403441682,-9.533894189266395,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCN1,ROP
289,7.394122496944333,-3.3460803059273423,-10.740202802871675,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCCO1,ROP
292,4.3083876501912215,-7.1701720841300185,-11.47855973432124,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCCO1,ROP
293,0.1992073717920563,-12.189292543021033,-11.990085171228976,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1CCO1,ROP
294,5.581179903572581,-4.182600382409178,-9.763780285981758,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1COC(=O)CO1,ROP
295,7.571869723337484,-3.107074569789675,-10.67894429312716,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1COCCO1,ROP
296,3.9356818816980663,-7.361376673040152,-11.29705855473822,6.785258488978577,5.310895638223153,2022,Modulating Polymerization Thermodynamics ofThiolactones Through Substituent andHeteroatom Incorporation,ls,O=C1CSCCS1,ROP
299,4.025306053458228,-4.804015296367113,-8.82932134982534,6.785258488978577,5.310895638223153,2022,Redesigned Hybrid Nylons with Optical Clarity and Chemical Recyclability,ls,O=C1NC2CCCC1C2,ROP
300,9.452797838419947,0.0,-9.452797838419947,6.785258488978577,5.310895638223153,1997,"Calorimetric study of tetrahydro-1,3-oxazin-2-oneand poly(oxy-1,3-propanediyliminocarbonyl), and the polymerizatioddepolymerization equilibrium",ls,O=C1NCCCO1,ROP
307,8.632564507034456,-18.21223709369025,-9.579672586655793,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1OC2CCC1CC2,ROP
312,5.840163559466306,-3.5850860420650092,-9.425249601531315,6.785258488978577,5.310895638223153,1999,PHB,ls,O=C1OCCOC1=O,ROP
313,2.4431671383152525,-13.312619502868069,-10.869452364552817,6.785258488978577,5.310895638223153,2020,High-performance pan-tactic polythioesters with intrinsic crystallinity and chemical recyclability,ls,O=C1S[C@@H]2CC[C@H]1C2,ROP
321,4.035943555223609,-19.120458891013385,-15.084515335789774,6.785258488978577,5.310895638223153,1999,PHB,ls,O=CC(Cl)(Cl)Cl,ionic
323,7.621048711042378,-22.705544933078393,-15.084496222036016,6.785258488978577,5.310895638223153,1999,PHB,ls,O=CC(Cl)(Cl)Cl,ionic
330,7.682403471032508,-23.183556405353727,-15.501152934321219,6.785258488978577,5.310895638223153,1999,PHB,ls,O=CC(F)(F)F,ionic
333,21.544694262554938,-37.04588910133843,-15.501194838783492,6.785258488978577,5.310895638223153,1999,PHB,ls,O=CC(F)(F)F,ionic
338,13.530950578509215,4.612810707456979,-8.918139871052235,6.785258488978577,5.310895638223153,1999,PHB,ls,O=P1(O)OCCCO1,cationic
339,8.671433186488015,-19.09655831739962,-10.425125130911603,6.785258488978577,5.310895638223153,1974,The Ring-Opening Polymerization of Sultones. VII. Thermodynamic Parameters of 3-Hydroxy-1-propane Sulfonic Acid Sultone for Ring-Opening Polymerization,ls,O=S1(=O)CCCO1,ROP
