,Mean Error (cal/mol/K),Experimental Val (cal/mol/K),Predicted Val (cal/mol/K),MAE,STD,Year,Source,BASE_State,Canonical_Monomer_SMILES,Polymerization
204,113.8409101544608,-10.038240917782026,-123.87915107224283,218.5509649761796,378.26275793119913,2016,Aliphatic Polyester Block Polymer Design,ss,CC1OCCOC1=O,ROP
207,607.9875682094075,-5.712237093690248,-613.6998053030977,218.5509649761796,378.26275793119913,2021,"O-to-S SubstitutionEnablesDovetailingConflictingCyclizabil ity, Polymerizability,andRecyclability:Dithiolactonevs.Dilactone",ss,CC1SC(=O)C(C)SC1=O,ROP
210,41.42303910713018,-2.390057361376673,-43.813096468506856,218.5509649761796,378.26275793119913,1998,Substituent Effect on the Anionic Equilibrium Polymerization of Six-Membered Cyclic Carbonates,ss,CCC1(c2ccccc2)COC(=O)OC1,ROP
211,88.22340144040996,-19.024856596558315,-107.24825803696828,218.5509649761796,378.26275793119913,2023,A circular polyester platform based on simple gem-disubstituted valerolactones,ss,CCC1(CC)CCCOC1=O,ROP
212,492.5018891988392,-10.898661567877628,-503.40055076671683,218.5509649761796,378.26275793119913,1998,Substituent Effect on the Anionic Equilibrium Polymerization of Six-Membered Cyclic Carbonates,ss,CCC1(CC)COC(=O)OC1,ROP
216,39.78719731937835,-9.297323135755258,-49.08452045513361,218.5509649761796,378.26275793119913,2018,Determination of ceiling temperature and thermodynamic properties of low ceiling temperature polyaldehydes,ss,CCCC=O,ionic
217,89.64062331279175,-29.15869980879541,-118.79932312158716,218.5509649761796,378.26275793119913,1999,PHB,ss,CCCC=O,ionic
218,88.23879426752865,-16.778202676864243,71.46059159066441,218.5509649761796,378.26275793119913,2023,A circular polyester platform based on simple gem-disubstituted valerolactones,ss,CCCC1(CCC)CCCOC1=O,ROP
220,120.91095372802438,-2.9,-123.81095372802437,218.5509649761796,378.26275793119913,2019,Functionalized and Degradable Polyphthalaldehyde Derivatives,ss,CCCCC#Cc1cc(C=O)c(C=O)cc1C#CCCCC,misc
221,63.60834162770418,-25.717017208413,37.89132441929118,218.5509649761796,378.26275793119913,1999,PHB,ss,CCCCC=O,ionic
223,967.585038164855,-12.882409177820266,-980.4674473426753,218.5509649761796,378.26275793119913,2023,A circular polyester platform based on simple gem-disubstituted valerolactones,ss,CCCCC1(CCCC)CCCOC1=O,ROP
224,73.1023646910119,-5.0,68.10236469101189,218.5509649761796,378.26275793119913,2022,Understanding the Structure Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers,ss,CCCCC1(CCCC)O[C@H]2CC/C=C\CC[C@@H]2O1,ROMP
225,201.83249471910446,-4.995219885277246,-206.8277146043817,218.5509649761796,378.26275793119913,2022,Understanding the Structure Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers	,ss,CCCCC1(CCCC)OC2CC/C=C\CCC2O1,ROMP
227,581.6955688592222,-7.887189292543021,-589.5827581517652,218.5509649761796,378.26275793119913,1999,PHB,ss,CCCCC1OCCCCO1,cationic
228,106.2306053564306,-3.8240917782026767,102.40651357822792,218.5509649761796,378.26275793119913,1999,PHB,ss,CCCCC1OCCOCCO1,cationic
230,54.37650248836063,-11.11376673040153,-65.49026921876217,218.5509649761796,378.26275793119913,2023,A circular polyester platform based on simple gem-disubstituted valerolactones,ss,CCCCCC1(CCCCC)CCCOC1=O,ROP
233,151.97238587522855,-15.678776290630973,136.2936095845976,218.5509649761796,378.26275793119913,2023,A circular polyester platform based on simple gem-disubstituted valerolactones,ss,CCCCCCC1(CCCCCC)CCCOC1=O,ROP
235,373.83730092301954,-15.702676864244742,358.13462405877476,218.5509649761796,378.26275793119913,1999,PHB,ss,CCCCCCCC=O,ionic
240,24.769902542124267,-19.299999999999997,-44.06990254212427,218.5509649761796,378.26275793119913,2019,Functionalized and Degradable Polyphthalaldehyde Derivatives,ss,CCCCCCCCN1C(=O)c2cc(C=O)c(C=O)cc2C1=O,misc
241,115.31650249375227,-0.5736137667304014,-115.89011626048266,218.5509649761796,378.26275793119913,1999,PHB,ss,CCCOP1(=O)OCCCO1,cationic
242,48.650592745383264,-9.79923518164436,38.85135756373891,218.5509649761796,378.26275793119913,1999,PHB,ss,CCOC(=O)C(C#N)c1ccc(C(C#N)C(=O)OCC)c2occc12,ROMP
243,178.41096158283042,-23.422562141491394,154.98839944133903,218.5509649761796,378.26275793119913,2008,Study of the in vitro degradation of poly(ethyl glyoxylate),ss,CCOC(=O)C=O,ionic
244,175.07204240815173,-12.3565965583174,162.71544584983434,218.5509649761796,378.26275793119913,2021,Radical ring-opening polymerization of lipoates: Kinetic and thermodynamic aspects,ss,CCOC(=O)CCCCC1CCSS1,cationic
245,850.3754145700843,0.35850860420650094,850.7339231742908,218.5509649761796,378.26275793119913,1999,PHB,ss,CCOP1(=O)OCCCO1,cationic
247,94.66996815821751,-4.3021032504780115,90.3678649077395,218.5509649761796,378.26275793119913,2007,Equilibrium Anionic Ring-Opening Polymerization of a Six-Membered Cyclosiloxazane,ss,CN1[Si](C)(C)O[Si](C)(C)O[Si]1(C)C,cyclic
250,57.16232779168729,-23.66156787762906,-80.82389566931636,218.5509649761796,378.26275793119913,2008,Study of the in vitro degradation of poly(methyl glyoxylate),ss,COC(=O)C=O,ionic
251,53.373937388172536,-3.6,49.773937388172534,218.5509649761796,378.26275793119913,2021,Olefin metathesis-based chemically recyclable polymers enabled by fused-ring monomers,ss,COC(=O)C1C(C(=O)OC)[C@H]2CC/C=C\CC[C@H]12,ROMP
252,93.80541068596656,-3.608986615678776,-97.41439730164535,218.5509649761796,378.26275793119913,2022,Understanding the Structure Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers	,ss,COC(=O)C1C2CC/C=C\CCC2C1C(=O)OC,ROMP
253,265.163529466205,-14.899999999999999,-280.06352946620495,218.5509649761796,378.26275793119913,2019,Functionalized and Degradable Polyphthalaldehyde Derivatives,ss,COC(=O)c1cc(C=O)c(C=O)cc1C(=O)OC,misc
254,177.28665032566863,-14.866156787762906,-192.15280711343155,218.5509649761796,378.26275793119913,2018,Dynamic Remodeling of Covalent Networks via Ring-Opening Metathesis Polymerization,ss,COC(=O)C1CC=CC1,ROMP
255,525.2289262861585,-9.79923518164436,-535.0281614678029,218.5509649761796,378.26275793119913,2018,A Carbomethoxylated Polyvalerolactone from Malic Acid: Synthesis and Divergent Chemical Recycling,ss,COC(=O)C1CCC(=O)OC1,ROP
256,180.7140087750775,14.340344168260037,-166.37366460681747,218.5509649761796,378.26275793119913,2019,Architecture-Controlled Ring-Opening Polymerization for Dynamic Covalent Poly(disulfide)s,ss,COC(=O)CCCCC1CCSS1,cyclic
257,385.4279622508761,-7.409177820267686,378.0187844306084,218.5509649761796,378.26275793119913,2023,Chemically Recyclable Polymer System Based on Nucleophilic Aromatic Ring-Opening Polymerization,ss,COC1CCCSc2ccc([N+](=O)[O-])cc2C1,misc
258,7.50529941107237,-18.40344168260038,-10.898142271528013,218.5509649761796,378.26275793119913,1999,PHB,ss,COCCOCCC=O,ionic
260,300.67976816318196,-0.5975143403441683,300.0822538228378,218.5509649761796,378.26275793119913,1999,PHB,ss,COP1(=O)OCCCO1,cationic
262,232.53122792244525,-13.456022944550668,-245.9872508669959,218.5509649761796,378.26275793119913,2018,Dynamic Remodeling of Covalent Networks via Ring-Opening Metathesis Polymerization,ss,O=C(O)C1CC=CC1,ROMP
263,203.05244297556393,-19.455066921606118,183.59737605395782,218.5509649761796,378.26275793119913,2018,Dynamic Remodeling of Covalent Networks via Ring-Opening Metathesis Polymerization,ss,O=C(OCc1ccccc1)C1CC=CC1,ROMP
264,64.67010914548274,-4.89961759082218,59.77049155466056,218.5509649761796,378.26275793119913,2021,Olefin metathesis-based chemically recyclable polymers enabled by fused-ring monomers,ss,O=C1[C@@H]2[C@H]3CC/C=C\CC[C@@H]3[C@@H]2C(=O)N1c1ccccc1,ROMP
265,112.90984972415998,-20.554493307839387,92.3553564163206,218.5509649761796,378.26275793119913,1999,PHB,ss,O=C1C=C(c2ccccc2)C(=O)N1,vinyl
266,16.512723526769665,-4.89961759082218,-21.412341117591847,218.5509649761796,378.26275793119913,2022,Understanding the Structure Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers	,ss,O=C1C2C3CC/C=C\CCC3C2C(=O)N1c1ccccc1,ROMP
279,553.7115998098978,-8.006692160611854,545.704907649286,218.5509649761796,378.26275793119913,2021,"Organocatalytic ring-opening polymerization of thionolactones: anything O can do, S can do better",ss,O=C1CCCCCCO1,ROP
282,11.048470411144246,-1.4340344168260037,9.61443599431824,218.5509649761796,378.26275793119913,2002,"Controlled Ring-Opening Polymerization of Lactones and Lactides Initiated by Lanthanum Isopropoxide, 1",ss,O=C1CCCCCO1,ROP
283,165.69128624992575,-12.882409177820266,152.8088770721055,218.5509649761796,378.26275793119913,2016,Thermodynamic Presynthetic Conditions,ss,O=C1CCCCCO1,ROP
284,27.89121594903455,-1.4340344168260037,26.457181532208548,218.5509649761796,378.26275793119913,2016,Aliphatic Polyester Block Polymer Design,ss,O=C1CCCCCO1,ROP
287,88.2792214248118,-7.361376673040152,-95.64059809785195,218.5509649761796,378.26275793119913,2023,A circular polyester platform based on simple gem-disubstituted valerolactones,ss,O=C1CCCCO1,ROP
288,76.79463850785962,-3.5133843212237093,73.2812541866359,218.5509649761796,378.26275793119913,2016,Aliphatic Polyester Block Polymer Design,ss,O=C1CCCCO1,ROP
290,199.29193706571914,-5.6644359464627145,193.6275011192564,218.5509649761796,378.26275793119913,2022,Modulating Polymerization Thermodynamics ofThiolactones Through Substituent andHeteroatom Incorporation,ss,O=C1CCCCS1,ROP
291,95.8242823503216,-9.464627151051625,-105.28890950137323,218.5509649761796,378.26275793119913,2016,Completely recyclable biopolymers with linear and cyclic topologies via ring-opening polymerization of gammabutyrolactone,ss,O=C1CCCO1,ROP
297,139.35334368932723,-2.8680688336520075,136.48527485567521,218.5509649761796,378.26275793119913,1999,PHB,ss,O=C1CSSCC(=O)O1,cationic
298,153.7403681583815,-17.08891013384321,-170.82927829222473,218.5509649761796,378.26275793119913,1989,Equilibrium anionic polymerization of bicyclic oxalactam,ss,O=C1N[C@H]2CCC[C@@H]1O2,ROP
301,62.11194020455119,-13.336520076481834,-75.44846028103304,218.5509649761796,378.26275793119913,2021,"Hybrid monomer design for unifying conflicting polymerizability, recyclability, and performance properties",ss,O=C1O[C@H]2CCC[C@@H]1C2,ROP
302,7.566175798286285,-13.934034416826002,-21.50021021511229,218.5509649761796,378.26275793119913,2022,Closing the One Monomer Two Polymers One Monomer Loop via Orthogonal (De)polymerization of a Lactone/Olefin Hybrid,ss,O=C1OC2C=CCC1C2,ROMP
303,16.645829788655888,-21.19980879541109,-37.845638584066975,218.5509649761796,378.26275793119913,2022,Closing the One Monomer Two Polymers One Monomer Loop via Orthogonal (De)polymerization of a Lactone/Olefin Hybrid,ss,O=C1OC2C=CCC1C2,ROP
304,9.378414399248436,-13.934034416826002,-23.31244881607444,218.5509649761796,378.26275793119913,2022,Closing the “One Monomer_Two Polymers_One Monomer” Loop via Orthogonal (De)polymerization of a Lactone/Olefin Hybrid,ss,O=C1OC2C=CCC1C2,ROMP
