,Mean Error (kcal/mol),Experimental Val (kcal/mol),Predicted Val (kcal/mol),MAE,STD
28,4.670130363158012,-20.554493307839387,-15.884362944681374,7.113371285749278,9.565915496605584
29,3.4160057855609725,-5.019120458891013,-8.435126244451986,7.113371285749278,9.565915496605584
30,1.3986873809055889,-3.8240917782026767,-5.222779159108265,7.113371285749278,9.565915496605584
31,2.1266932697186736,-2.62906309751434,-4.755756367233014,7.113371285749278,9.565915496605584
32,3.7199944884553693,-15.535372848948374,-11.815378360493005,7.113371285749278,9.565915496605584
33,0.28498286726825794,-6.405353728489484,-6.120370861221225,7.113371285749278,9.565915496605584
34,5.918967245185808,-11.137667304015297,-5.218700058829488,7.113371285749278,9.565915496605584
35,1.7393764984539315,-1.6491395793499044,-3.388516077803836,7.113371285749278,9.565915496605584
36,0.6291410252879276,-5.0,-4.370858974712073,7.113371285749278,9.565915496605584
37,4.525689185235514,-3.202676864244742,-7.728366049480256,7.113371285749278,9.565915496605584
38,3.4057349137548734,-3.298279158699809,-6.704014072454682,7.113371285749278,9.565915496605584
39,3.9242933174848096,-2.891969407265774,-6.816262724750584,7.113371285749278,9.565915496605584
40,3.341551082312035,-3.298279158699809,-6.639830241011843,7.113371285749278,9.565915496605584
41,2.0666548216548066,-3.3938814531548753,-5.460536274809682,7.113371285749278,9.565915496605584
42,6.712346961347824,-12.882409177820266,-6.170062216472443,7.113371285749278,9.565915496605584
43,14.156387572534681,-13.001912045889101,1.1544755266455802,7.113371285749278,9.565915496605584
44,76.97882169063413,60.08604206500956,-16.892779625624588,7.113371285749278,9.565915496605584
45,96.52213722068538,70.10038240917783,-26.421754811507565,7.113371285749278,9.565915496605584
46,3.6119001545368143,-17.68642447418738,-14.074524319650566,7.113371285749278,9.565915496605584
47,0.4407849867986672,-9.655831739961759,-9.215046753163092,7.113371285749278,9.565915496605584
48,4.186986281356665,-9.79923518164436,-5.612248900287693,7.113371285749278,9.565915496605584
49,1.7290904918546655,-10.659655831739961,-12.388746323594628,7.113371285749278,9.565915496605584
50,3.8692231843849907,-19.09655831739962,-15.227335133014627,7.113371285749278,9.565915496605584
51,4.6894627820921215,-17.208413001912046,-12.518950219819924,7.113371285749278,9.565915496605584
52,3.0152683732158594,-5.975143403441682,-8.990411776657542,7.113371285749278,9.565915496605584
53,1.8796010865308124,-10.468451242829827,-8.588850156299015,7.113371285749278,9.565915496605584
54,5.066040414697126,-9.727533460803059,-4.661493046105933,7.113371285749278,9.565915496605584
55,1.7485676942318396,-6.548757170172084,-8.297324864403922,7.113371285749278,9.565915496605584
56,1.553437905831273,-10.755258126195029,-9.201820220363755,7.113371285749278,9.565915496605584
57,1.5174938661418491,-9.847036328871893,-11.364530195013742,7.113371285749278,9.565915496605584
58,4.658513953535324,-14.818355640535373,-10.159841687000048,7.113371285749278,9.565915496605584
59,2.982537103656601,-8.126195028680687,-11.10873213233729,7.113371285749278,9.565915496605584
60,1.6864873255188104,-10.038240917782026,-8.351753592263217,7.113371285749278,9.565915496605584
61,1.2707828791601936,-13.1453154875717,-11.874532608411508,7.113371285749278,9.565915496605584
62,2.897684706328704,-14.340344168260037,-11.442659461931333,7.113371285749278,9.565915496605584
63,2.8316833321040717,-13.1453154875717,-10.31363215546763,7.113371285749278,9.565915496605584
64,1.113327237889598,-13.623326959847036,-12.509999721957438,7.113371285749278,9.565915496605584
65,0.3340850596674086,-12.906309751434033,-12.572224691766625,7.113371285749278,9.565915496605584
66,1.5852237066848784,-13.862332695984703,-12.277108989299824,7.113371285749278,9.565915496605584
67,2.383992503295665,-14.10133843212237,-11.717345928826706,7.113371285749278,9.565915496605584
68,1.0755057544598843,-13.1453154875717,-12.069809733111818,7.113371285749278,9.565915496605584
69,6.607854343509127,-1.4340344168260037,-8.04188876033513,7.113371285749278,9.565915496605584
70,4.952111800359722,-3.5133843212237093,-8.465496121583431,7.113371285749278,9.565915496605584
71,2.7769090568586243,-9.560229445506693,-12.337138502365317,7.113371285749278,9.565915496605584
72,4.715491891135221,-17.925430210325047,-13.209938319189826,7.113371285749278,9.565915496605584
73,12.994680486719192,-15.48757170172084,-2.492891215001648,7.113371285749278,9.565915496605584
74,2.933832518685161,-9.369024856596559,-6.435192337911397,7.113371285749278,9.565915496605584
75,4.553309271030171,-6.548757170172084,-11.102066441202254,7.113371285749278,9.565915496605584
76,2.2367750937350626,-6.548757170172084,-8.785532263907147,7.113371285749278,9.565915496605584
77,0.8033446215306802,-40.7,-41.50334462153068,7.113371285749278,9.565915496605584
78,1.8180139632799417,-25.799999999999997,-23.981986036720055,7.113371285749278,9.565915496605584
79,4.173248095539742,-27.849999999999998,-23.676751904460257,7.113371285749278,9.565915496605584
80,4.224812631989983,-27.9,-23.675187368010015,7.113371285749278,9.565915496605584
81,1.6092400632898367,-35.5,-37.10924006328984,7.113371285749278,9.565915496605584
82,9.332880230934625,-26.2,-16.867119769065376,7.113371285749278,9.565915496605584
83,2.0873209258566394,-7.409177820267686,-5.321856894411047,7.113371285749278,9.565915496605584
84,1.9776752756385,-16.013384321223707,-14.03570904558521,7.113371285749278,9.565915496605584
85,0.4121311763960369,-13.934034416826002,-14.34616559322204,7.113371285749278,9.565915496605584
86,7.775063997928773,-21.19980879541109,-13.424744797482317,7.113371285749278,9.565915496605584
87,0.33473676750810444,-13.934034416826002,-14.268771184334106,7.113371285749278,9.565915496605584
88,8.031178432486481,-21.19980879541109,-13.168630362924608,7.113371285749278,9.565915496605584
89,3.7118951859483293,-9.464627151051625,-13.176522336999955,7.113371285749278,9.565915496605584
90,4.986118586523811,-3.5133843212237093,-8.49950290774752,7.113371285749278,9.565915496605584
91,8.665989644212887,-9.297323135755258,-17.963312779968145,7.113371285749278,9.565915496605584
92,0.6211541578828933,-19.024856596558315,-18.40370243867542,7.113371285749278,9.565915496605584
93,5.787061687637241,-12.4282982791587,-6.641236591521458,7.113371285749278,9.565915496605584
94,4.731859349383907,-17.08891013384321,-12.357050784459306,7.113371285749278,9.565915496605584
95,1.3435981013806781,-4.3021032504780115,-2.9585051490973333,7.113371285749278,9.565915496605584
96,9.444482194306064,-45.004780114722756,-35.56029792041669,7.113371285749278,9.565915496605584
97,37.731590052179804,24.617590822179732,-13.113999230000074,7.113371285749278,9.565915496605584
98,13.485712997407347,-2.9,-16.385712997407346,7.113371285749278,9.565915496605584
99,10.363492703848085,-19.299999999999997,-8.936507296151914,7.113371285749278,9.565915496605584
100,0.9024698377795246,-14.899999999999999,-13.997530162220475,7.113371285749278,9.565915496605584
101,0.35746959153826197,-20.10038240917782,-19.742912817639557,7.113371285749278,9.565915496605584
102,8.913509522067885,-11.90248565965583,-20.815995181723714,7.113371285749278,9.565915496605584
103,0.2881939051028188,-6.716061185468451,-7.00425509057127,7.113371285749278,9.565915496605584
104,1.9469341402072073,-13.312619502868069,-11.365685362660862,7.113371285749278,9.565915496605584
105,1.3603077335977651,-13.336520076481834,-14.696827810079599,7.113371285749278,9.565915496605584
106,1.3603077335977651,-13.336520076481834,-14.696827810079599,7.113371285749278,9.565915496605584
107,1.6516218677761443,-11.938336520076483,-13.589958387852626,7.113371285749278,9.565915496605584
108,4.7580270420752795,-7.1701720841300185,-11.928199126205298,7.113371285749278,9.565915496605584
109,8.537035371331822,-19.120458891013385,-10.583423519681562,7.113371285749278,9.565915496605584
110,0.5934507395523684,-8.126195028680687,-8.719645768233056,7.113371285749278,9.565915496605584
111,3.6898279281236928,-5.25812619502868,-8.947954123152373,7.113371285749278,9.565915496605584
112,1.843589213792498,-10.277246653919693,-8.433657440127195,7.113371285749278,9.565915496605584
113,2.842189249071519,-5.975143403441682,-8.817332652513201,7.113371285749278,9.565915496605584
114,2.6242254341081725,-10.994263862332696,-8.370038428224523,7.113371285749278,9.565915496605584
115,2.1432747120611073,-6.261950286806883,-8.40522499886799,7.113371285749278,9.565915496605584
116,3.728819713993692,-9.536328871892925,-5.807509157899233,7.113371285749278,9.565915496605584
117,2.1515031161773273,-5.6644359464627145,-7.815939062640042,7.113371285749278,9.565915496605584
118,1.7037735386514756,-7.361376673040152,-5.657603134388677,7.113371285749278,9.565915496605584
119,2.321186211551353,-5.712237093690248,-8.033423305241602,7.113371285749278,9.565915496605584
120,0.7381819533572369,-3.6,-4.338181953357237,7.113371285749278,9.565915496605584
121,1.889106420440382,-4.89961759082218,-3.0105111703817977,7.113371285749278,9.565915496605584
122,6.67873532092822,-8.006692160611854,-1.3279568396836348,7.113371285749278,9.565915496605584
123,1.2328237238167348,-9.79923518164436,-8.566411457827623,7.113371285749278,9.565915496605584
124,0.5299183424298667,-5.975143403441682,-6.505061745871549,7.113371285749278,9.565915496605584
125,3.2343429087680793,1.4340344168260037,-1.8003084919420755,7.113371285749278,9.565915496605584
126,8.599808840633122,-4.326003824091778,-12.9258126647249,7.113371285749278,9.565915496605584
127,1.4388618688054575,-17.017208413001914,-15.578346544196455,7.113371285749278,9.565915496605584
128,5.765961962493839,-20.41108986615679,-14.64512790366295,7.113371285749278,9.565915496605584
129,36.258316404732874,45.411089866156786,9.152773461423914,7.113371285749278,9.565915496605584
130,37.65202079174851,46.46271510516252,8.81069431341401,7.113371285749278,9.565915496605584
131,22.215160858562754,-4.995219885277246,17.219940973285507,7.113371285749278,9.565915496605584
132,4.90930278260211,-0.7241873804971318,4.1851154021049775,7.113371285749278,9.565915496605584
133,11.83693669380239,12.189292543021033,0.35235584921864205,7.113371285749278,9.565915496605584
134,0.8062555958618394,-13.718929254302102,-12.912673658440262,7.113371285749278,9.565915496605584
135,0.4561745185924989,-11.47227533460803,-11.01610081601553,7.113371285749278,9.565915496605584
136,8.69797383849981,-3.107074569789675,-11.805048408289483,7.113371285749278,9.565915496605584
137,8.55417051005318,-3.3460803059273423,-11.90025081598052,7.113371285749278,9.565915496605584
138,11.137702496968082,-0.9560229445506692,-12.09372544151875,7.113371285749278,9.565915496605584
139,7.288465080480046,-16.730401529636712,-9.441936449156664,7.113371285749278,9.565915496605584
140,9.97556190417784,-19.359464627151052,-9.383902722973213,7.113371285749278,9.565915496605584
141,16.648183133360533,-2.390057361376673,-19.038240494737206,7.113371285749278,9.565915496605584
142,14.285317342550302,-4.063097514340344,-18.348414856890646,7.113371285749278,9.565915496605584
143,5.569410597617038,-46.367112810707454,-40.79770221309042,7.113371285749278,9.565915496605584
144,0.4352401820924952,-40.63097514340344,-41.06621532549593,7.113371285749278,9.565915496605584
145,4.784396228097365,-46.12810707456979,-41.343710846472426,7.113371285749278,9.565915496605584
146,5.466249659230103,-46.606118546845124,-41.13986888761502,7.113371285749278,9.565915496605584
147,0.35774639414099846,-41.82600382409178,-41.468257429950775,7.113371285749278,9.565915496605584
148,5.631660184258484,-22.22753346080306,-16.595873276544573,7.113371285749278,9.565915496605584
149,7.5042206744163025,-23.900573613766728,-16.396352939350425,7.113371285749278,9.565915496605584
150,3.5228182207330008,-38.0019120458891,-41.5247302666221,7.113371285749278,9.565915496605584
151,7.4422117856902785,-23.900573613766728,-16.458361828076452,7.113371285749278,9.565915496605584
152,0.24518729623827376,-46.367112810707454,-46.61230010694573,7.113371285749278,9.565915496605584
153,1.9881210181270912,-48.2791586998088,-46.2910376816817,7.113371285749278,9.565915496605584
154,6.442177591998536,-51.625239005736134,-45.1830614137376,7.113371285749278,9.565915496605584
155,6.407622853383051,-51.1472275334608,-44.73960468007775,7.113371285749278,9.565915496605584
156,3.1679638485151767,-43.49904397705545,-46.66700782557062,7.113371285749278,9.565915496605584
157,6.590248749771264,-31.070745697896747,-24.480496948125484,7.113371285749278,9.565915496605584
158,5.732330263914615,-31.070745697896747,-25.338415433982135,7.113371285749278,9.565915496605584
159,18.793828172847828,-3.3460803059273423,-22.13990847877517,7.113371285749278,9.565915496605584
160,18.076526503262055,-4.3021032504780115,-22.378629753740064,7.113371285749278,9.565915496605584
161,2.927130996383171,-46.367112810707454,-43.439981814324284,7.113371285749278,9.565915496605584
162,1.4562187413640504,-44.45506692160612,-42.998848180242064,7.113371285749278,9.565915496605584
163,4.58889481670314,-24.378585086042065,-19.789690269338923,7.113371285749278,9.565915496605584
164,9.477852407422622,-28.20267686424474,-18.72482445682212,7.113371285749278,9.565915496605584
165,7.522231078284648,-26.52963671128107,-19.00740563299642,7.113371285749278,9.565915496605584
166,11.89405649159652,-30.353728489483746,-18.459671997887227,7.113371285749278,9.565915496605584
167,15.627784437248856,-3.3460803059273423,-18.9738647431762,7.113371285749278,9.565915496605584
168,15.118706522662597,-5.019120458891013,-20.137826981553612,7.113371285749278,9.565915496605584
169,4.6988317661030115,-45.411089866156786,-40.71225810005377,7.113371285749278,9.565915496605584
170,1.5672060089403081,-42.782026768642446,-41.214820759702135,7.113371285749278,9.565915496605584
171,7.687694483915661,-48.040152963671126,-40.35245847975546,7.113371285749278,9.565915496605584
172,6.283601428992889,-46.84512428298279,-40.5615228539899,7.113371285749278,9.565915496605584
173,0.37828230265221674,-41.10898661567877,-41.48726891833099,7.113371285749278,9.565915496605584
174,8.205255176551484,-25.334608030592733,-17.12935285404125,7.113371285749278,9.565915496605584
175,6.212777890849067,-23.66156787762906,-17.448789986779996,7.113371285749278,9.565915496605584
176,2.8043240023844556,-38.95793499043977,-41.76225899282422,7.113371285749278,9.565915496605584
177,7.278878191916938,-24.8565965583174,-17.57771836640046,7.113371285749278,9.565915496605584
178,3.0421590713880255,-43.738049713193114,-46.78020878458114,7.113371285749278,9.565915496605584
179,5.8243972165634705,-51.38623326959847,-45.561836053034995,7.113371285749278,9.565915496605584
180,5.843463409015371,-51.38623326959847,-45.5427698605831,7.113371285749278,9.565915496605584
181,3.013129444012906,-48.996175908221794,-45.98304646420889,7.113371285749278,9.565915496605584
182,7.119322826028098,-52.5812619502868,-45.461939124258706,7.113371285749278,9.565915496605584
183,6.885858612352302,-32.026768642447415,-25.140910030095117,7.113371285749278,9.565915496605584
184,6.885858612352302,-32.026768642447415,-25.140910030095117,7.113371285749278,9.565915496605584
185,18.07144631847141,-3.8240917782026767,-21.895538096674084,7.113371285749278,9.565915496605584
186,17.192375591562538,-4.780114722753346,-21.972490314315884,7.113371285749278,9.565915496605584
187,0.917277874043977,-44.21606118546845,-43.29878331142447,7.113371285749278,9.565915496605584
188,4.202968531767223,-46.606118546845124,-42.4031500150779,7.113371285749278,9.565915496605584
189,8.451129920623954,-26.52963671128107,-18.078506790657116,7.113371285749278,9.565915496605584
190,10.723093955512256,-28.680688336520074,-17.95759438100782,7.113371285749278,9.565915496605584
191,7.783815008276507,-27.246653919694072,-19.462838911417563,7.113371285749278,9.565915496605584
192,12.88616771223896,-30.83173996175908,-17.945572249520122,7.113371285749278,9.565915496605584
193,3.3160824164833667,-15.774378585086042,-19.09046100156941,7.113371285749278,9.565915496605584
194,7.506091553667991,-14.10133843212237,-21.60742998579036,7.113371285749278,9.565915496605584
195,42.647017119719465,-74.33078393881453,-31.683766819095062,7.113371285749278,9.565915496605584
196,49.85958485940674,-80.30592734225621,-30.44634248284947,7.113371285749278,9.565915496605584
197,45.708173091735254,-79.82791586998087,-34.11974277824562,7.113371285749278,9.565915496605584
198,1.5066668362736018,-41.10898661567877,-39.60231977940517,7.113371285749278,9.565915496605584
199,7.072824365094332,-41.58699808795411,-34.51417372285978,7.113371285749278,9.565915496605584
200,42.206412291663554,-80.78393881453155,-38.57752652286799,7.113371285749278,9.565915496605584
201,44.541010665164166,-75.76481835564053,-31.223807690476367,7.113371285749278,9.565915496605584
202,42.6960246740746,-77.67686424474186,-34.98083957066727,7.113371285749278,9.565915496605584
203,40.4244855074764,-79.11089866156787,-38.686413154091476,7.113371285749278,9.565915496605584
204,75.43132409994735,33.93881453154876,-41.49250956839859,7.113371285749278,9.565915496605584
205,78.8727718375153,37.04588910133843,-41.82688273617688,7.113371285749278,9.565915496605584
206,79.68091873548227,37.76290630975143,-41.918012425730836,7.113371285749278,9.565915496605584
207,7.906807996118958,-17.925430210325047,-25.832238206444003,7.113371285749278,9.565915496605584
208,9.74249064808366,-16.491395793499045,-26.2338864415827,7.113371285749278,9.565915496605584
209,2.2685486773459904,-27.246653919694072,-24.978105242348082,7.113371285749278,9.565915496605584
210,1.1378027512967928,-25.5736137667304,-24.435811015433607,7.113371285749278,9.565915496605584
211,4.297756100247969,-39.67495219885277,-43.97270829910074,7.113371285749278,9.565915496605584
212,9.060008120126524,-50.90822179732314,-41.84821367719661,7.113371285749278,9.565915496605584
213,2.8560995827669395,-46.12810707456979,-43.272007491802846,7.113371285749278,9.565915496605584
214,2.9947525228642595,-27.007648183556405,-24.012895660692145,7.113371285749278,9.565915496605584
215,2.95076862575903,-26.76864244741874,-23.817873821659706,7.113371285749278,9.565915496605584
216,9.937917297246578,-33.69980879541109,-23.76189149816451,7.113371285749278,9.565915496605584
217,6.010037307301625,-48.75717017208413,-42.7471328647825,7.113371285749278,9.565915496605584
218,0.9702204746224455,-44.69407265774378,-43.72385218312134,7.113371285749278,9.565915496605584
219,0.09467086646114663,-43.49904397705545,-43.4043731105943,7.113371285749278,9.565915496605584
220,10.76753007294343,-31.070745697896747,-20.303215624953317,7.113371285749278,9.565915496605584
221,13.344702346830932,-5.760038240917782,-19.104740587748715,7.113371285749278,9.565915496605584
222,17.139783097042862,-2.1510516252390057,-19.29083472228187,7.113371285749278,9.565915496605584
223,13.053660638929552,-6.21414913957935,-19.2678097785089,7.113371285749278,9.565915496605584
224,16.914117860520545,-2.390057361376673,-19.304175221897218,7.113371285749278,9.565915496605584
225,10.421260593042318,-27.963671128107073,-17.542410535064754,7.113371285749278,9.565915496605584
226,9.100687891301872,-9.560229445506693,-18.660917336808563,7.113371285749278,9.565915496605584
227,7.5297911809917615,-25.095602294455066,-17.565811113463305,7.113371285749278,9.565915496605584
228,10.130747326473433,-27.48565965583174,-17.354912329358307,7.113371285749278,9.565915496605584
229,8.948991677045367,-26.2906309751434,-17.341639298098038,7.113371285749278,9.565915496605584
230,11.089631293973321,-28.20267686424474,-17.11304557027142,7.113371285749278,9.565915496605584
231,5.405758352626122,0.4780114722753346,-4.927746880350788,7.113371285749278,9.565915496605584
232,4.068070570323937,-1.1950286806883366,-5.263099251012273,7.113371285749278,9.565915496605584
233,3.0660834412729763,-1.9120458891013383,-4.978129330374315,7.113371285749278,9.565915496605584
234,20.39384534208542,-20.31548757170172,0.0783577703836999,7.113371285749278,9.565915496605584
235,12.12002989438934,-30.11472275334608,-17.99469285895674,7.113371285749278,9.565915496605584
236,17.246386745007953,-36.089866156787764,-18.843479411779807,7.113371285749278,9.565915496605584
237,6.595936149757633,-29.15869980879541,-22.562763659037778,7.113371285749278,9.565915496605584
238,7.924595936762443,-29.875717017208412,-21.95112108044597,7.113371285749278,9.565915496605584
239,16.9259860912199,-39.02963671128107,-22.10365062006117,7.113371285749278,9.565915496605584
240,14.416094719793783,-12.189292543021033,-26.605387262814816,7.113371285749278,9.565915496605584
241,8.05058123732616,-31.070745697896747,-23.020164460570587,7.113371285749278,9.565915496605584
242,13.864807143494001,-11.233269598470363,-25.098076741964366,7.113371285749278,9.565915496605584
243,3.864766078970856,-26.2906309751434,-22.425864896172545,7.113371285749278,9.565915496605584
244,4.200337265919089,-16.730401529636712,-20.9307387955558,7.113371285749278,9.565915496605584
245,2.401262578727182,-22.94455066921606,-20.54328809048888,7.113371285749278,9.565915496605584
246,4.892117662593922,-16.491395793499045,-21.383513456092963,7.113371285749278,9.565915496605584
247,7.308496799797219,-25.095602294455066,-17.787105494657848,7.113371285749278,9.565915496605584
248,14.40391029956008,-5.975143403441682,-20.379053703001762,7.113371285749278,9.565915496605584
249,13.00535876709918,-7.409177820267686,-20.414536587366864,7.113371285749278,9.565915496605584
250,2.958899474280742,-47.32313575525812,-44.36423628097738,7.113371285749278,9.565915496605584
251,3.7712622327056944,-48.040152963671126,-44.26889073096543,7.113371285749278,9.565915496605584
252,0.637586896323793,-45.650095602294456,-45.01250870597066,7.113371285749278,9.565915496605584
253,1.955101640456949,-46.606118546845124,-44.65101690638817,7.113371285749278,9.565915496605584
254,5.295066031169709,-23.183556405353727,-17.88849037418402,7.113371285749278,9.565915496605584
255,8.123335829200526,-25.334608030592733,-17.21127220139221,7.113371285749278,9.565915496605584
256,3.674023921813381,-21.749521988527725,-18.075498066714342,7.113371285749278,9.565915496605584
257,9.15495980082233,-26.76864244741874,-17.61368264659641,7.113371285749278,9.565915496605584
258,0.334604748348433,-26.17112810707457,-25.836523358726136,7.113371285749278,9.565915496605584
259,12.19152082220774,-30.47323135755258,-18.28171053534484,7.113371285749278,9.565915496605584
260,9.957022876630093,-25.6453154875717,-15.688292610941607,7.113371285749278,9.565915496605584
261,2.4661871944741125,-19.956978967495218,-17.490791773021108,7.113371285749278,9.565915496605584
262,22.890340028255892,-0.1673040152963671,-23.05764404355226,7.113371285749278,9.565915496605584
263,11.490752728901674,-26.003824091778203,-14.513071362876527,7.113371285749278,9.565915496605584
264,2.087259383775992,-45.650095602294456,-43.56283621851846,7.113371285749278,9.565915496605584
265,8.537396418204954,-32.50478011472275,-23.967383696517796,7.113371285749278,9.565915496605584
266,2.8290593601321627,-27.724665391969406,-24.895606031837243,7.113371285749278,9.565915496605584
267,2.8325513033748355,-27.724665391969406,-24.89211408859457,7.113371285749278,9.565915496605584
268,6.696974570163121,-48.996175908221794,-42.29920133805867,7.113371285749278,9.565915496605584
269,5.685248292882857,-39.913957934990435,-45.599206227873296,7.113371285749278,9.565915496605584
270,1.7814927985517746,-27.007648183556405,-25.22615538500463,7.113371285749278,9.565915496605584
271,0.6495014431371743,-24.1395793499044,-23.490077906767223,7.113371285749278,9.565915496605584
272,9.01387617647306,-25.5736137667304,-16.559737590257342,7.113371285749278,9.565915496605584
273,7.172190664375261,-24.8565965583174,-17.684405893942138,7.113371285749278,9.565915496605584
274,3.7508630843736928,-21.03250478011472,-17.28164169574103,7.113371285749278,9.565915496605584
275,19.253960531026866,-0.7170172084130019,-19.970977739439867,7.113371285749278,9.565915496605584
276,24.13180863652129,-37.04588910133843,-12.914080464817141,7.113371285749278,9.565915496605584
277,20.083317109321317,-33.69980879541109,-13.616491686089772,7.113371285749278,9.565915496605584
278,17.321945832290794,-1.9120458891013383,-19.233991721392133,7.113371285749278,9.565915496605584
279,17.251014709472656,-0.9560229445506692,-18.207037654023324,7.113371285749278,9.565915496605584
280,2.896517686132719,-14.340344168260037,-11.443826482127319,7.113371285749278,9.565915496605584
281,1.4903176127154785,-13.38432122370937,-11.89400361099389,7.113371285749278,9.565915496605584
282,5.776444539057365,-6.9311663479923515,-12.707610887049716,7.113371285749278,9.565915496605584
283,9.64731285722488,-3.8240917782026767,-13.47140463542756,7.113371285749278,9.565915496605584
284,6.823908074636076,-22.94455066921606,-16.120642594579984,7.113371285749278,9.565915496605584
285,2.843650759520084,-20.31548757170172,-17.471836812181635,7.113371285749278,9.565915496605584
286,8.485409315411948,-23.183556405353727,-14.698147089941779,7.113371285749278,9.565915496605584
287,11.041422419064816,-5.736137667304015,-16.77756008636883,7.113371285749278,9.565915496605584
288,21.113971907139735,1.4340344168260037,-19.67993749031373,7.113371285749278,9.565915496605584
289,7.46232100244234,-26.051625239005734,-18.589304236563397,7.113371285749278,9.565915496605584
290,0.7350039071836161,-20.076481835564053,-19.341477928380435,7.113371285749278,9.565915496605584
291,2.245252036683646,-21.271510516252388,-19.026258479568742,7.113371285749278,9.565915496605584
292,1.5393981058328603,-35.61185468451243,-37.15125279034529,7.113371285749278,9.565915496605584
293,2.478070742313538,-21.510516252390058,-23.988586994703596,7.113371285749278,9.565915496605584
294,4.153886215180785,-27.724665391969406,-23.57077917678862,7.113371285749278,9.565915496605584
295,1.1555013419565232,-24.8565965583174,-23.701095216360876,7.113371285749278,9.565915496605584
296,1.3025422397124835,-24.8565965583174,-23.554054318604916,7.113371285749278,9.565915496605584
297,1.3314569885370608,-25.095602294455066,-23.764145305918007,7.113371285749278,9.565915496605584
298,3.0988853702581634,-26.76864244741874,-23.669757077160572,7.113371285749278,9.565915496605584
299,3.045372023865096,-26.52963671128107,-23.484264687415973,7.113371285749278,9.565915496605584
300,12.051598747647287,-6.692160611854685,-18.743759359501972,7.113371285749278,9.565915496605584
301,18.687742390094705,-0.7170172084130019,-19.404759598507706,7.113371285749278,9.565915496605584
302,5.0298497508178475,-22.705544933078393,-17.675695182260544,7.113371285749278,9.565915496605584
303,0.08173882391439113,-17.925430210325047,-17.843691386410654,7.113371285749278,9.565915496605584
304,11.66219328375209,-28.680688336520074,-17.018495052767985,7.113371285749278,9.565915496605584
305,2.803488853556704,-20.31548757170172,-17.511998718145016,7.113371285749278,9.565915496605584
306,17.087298187197508,-32.50478011472275,-15.417481927525245,7.113371285749278,9.565915496605584
307,7.4198013509892595,-24.378585086042065,-16.958783735052805,7.113371285749278,9.565915496605584
308,17.617621339757857,-6.692160611854685,-24.309781951612543,7.113371285749278,9.565915496605584
309,17.866377164939166,-6.692160611854685,-24.558537776793848,7.113371285749278,9.565915496605584
310,5.857675526839597,-51.1472275334608,-45.28955200662121,7.113371285749278,9.565915496605584
311,1.4718823405570327,-44.93307839388145,-46.40496073443848,7.113371285749278,9.565915496605584
312,4.805464589573001,-49.95219885277246,-45.14673426319946,7.113371285749278,9.565915496605584
