,Mean Error (cal/mol/K),Experimental Val (cal/mol/K),Predicted Val (cal/mol/K),MAE,STD,Year,Source,BASE_State
70,0.8730952188116187,-43.49904397705545,-42.62594875824383,4.703727058367437,5.881948633319628,1999,PHB,gg
71,2.5289017657248967,-28.91969407265774,-26.390792306932845,4.703727058367437,5.881948633319628,1999,PHB,ls
72,1.4841214648624224,-42.06500956022944,-43.54913102509187,4.703727058367437,5.881948633319628,1999,PHB,gg
73,2.797810570915616,-28.322179732313575,-25.52436916139796,4.703727058367437,5.881948633319628,1999,PHB,ls
74,2.4305529621773423,-46.367112810707454,-43.936559848530116,4.703727058367437,5.881948633319628,1999,PHB,gg
75,2.760124935930591,-27.007648183556405,-29.767773119486996,4.703727058367437,5.881948633319628,1999,PHB,ls
76,3.9981564873719075,-40.152963671128106,-44.151120158500014,4.703727058367437,5.881948633319628,1999,PHB,gg
77,4.120186245920097,-22.148661567877628,-26.268847813797727,4.703727058367437,5.881948633319628,1999,PHB,ls
78,6.374510296444136,-6.405353728489484,-12.77986402493362,4.703727058367437,5.881948633319628,2016,Switching from Controlled Ring-Opening Polymerization (cROP) to Controlled Ring-Closing Depolymerization (cRCDP) by Adjusting the Reaction Parameters That Determine the Ceiling Temperature,ss
79,5.400239988221266,-11.137667304015297,-5.737427315794031,4.703727058367437,5.881948633319628,2016,Switching from Controlled Ring-Opening Polymerization (cROP) to Controlled Ring-Closing Depolymerization (cRCDP) by Adjusting the Reaction Parameters That Determine the Ceiling Temperature,ss
80,0.8208353136511196,-1.6491395793499044,-0.8283042656987848,4.703727058367437,5.881948633319628,2016,Switching from Controlled Ring-Opening Polymerization (cROP) to Controlled Ring-Closing Depolymerization (cRCDP) by Adjusting the Reaction Parameters That Determine the Ceiling Temperature,ls
81,8.600616528016888,-11.55114722753346,-20.15176375555035,4.703727058367437,5.881948633319628,1999,PHB,ls
82,12.095093590351636,-6.716061185468451,-18.81115477582009,4.703727058367437,5.881948633319628,2020,Geminal Dimethyl Substitution Enables Controlled Polymerization of Penicillamine-Derived _-Thiolactones and Reversed Depolymerization,ss
83,1.6940930105760044,-26.2,-24.505906989423995,4.703727058367437,5.881948633319628,1949,CHANGES OF ENTROPY AND HEAT CONTENT DURING POLYMERIZATION,ls
84,7.4891249764261945,-32.49999999999999,-39.98912497642619,4.703727058367437,5.881948633319628,1949,CHANGES OF ENTROPY AND HEAT CONTENT DURING POLYMERIZATION,gg
85,1.6206703040157633,-3.3938814531548753,-5.014551757170639,4.703727058367437,5.881948633319628,2022,Understanding the Structure–Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers,ss
86,2.4554263565326053,-3.202676864244742,-5.658103220777347,4.703727058367437,5.881948633319628,2022,Understanding the Structure Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers,ss
87,0.15961011554725293,-3.298279158699809,-3.4578892742470617,4.703727058367437,5.881948633319628,2022,Understanding the Structure Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers,ss
88,0.0763269045156912,-2.891969407265774,-2.815642502750083,4.703727058367437,5.881948633319628,2022,Understanding the Structure Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers,ss
89,0.04415694431866543,-3.298279158699809,-3.3424361030184744,4.703727058367437,5.881948633319628,2022,Understanding the Structure Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers	,ss
90,0.7769079554833143,-7.002868068833652,-7.779776024316966,4.703727058367437,5.881948633319628,1999,PHB,ss
91,1.3888780291176206,-18.044933078393882,-16.65605504927626,4.703727058367437,5.881948633319628,1999,PHB,ls
92,5.4159328540926,-23.422562141491394,-18.006629287398795,4.703727058367437,5.881948633319628,1999,PHB,ss
93,2.0078560590288164,-19.09655831739962,-17.0887022583708,4.703727058367437,5.881948633319628,2016,A Precision Ethylene-Styrene Copolymer with High Styrene Content from Ring-Opening Metathesis Polymerization of 4-Phenylcyclopentene,ss
94,0.14462480125646063,-16.37189292543021,-16.227268124173747,4.703727058367437,5.881948633319628,2018,Dynamic Remodeling of Covalent Networks via Ring-Opening Metathesis Polymerization,ss
95,2.4612707572047157,-14.244741873804971,-16.706012631009685,4.703727058367437,5.881948633319628,2018,Dynamic Remodeling of Covalent Networks via Ring-Opening Metathesis Polymerization,ss
96,4.333579973326586,-31.309751434034414,-35.643331407361,4.703727058367437,5.881948633319628,1999,PHB,gg
97,1.6691561638739094,-12.4282982791587,-14.097454443032609,4.703727058367437,5.881948633319628,1999,PHB,ls
98,3.580842100183548,-12.954110898661568,-16.534952998845117,4.703727058367437,5.881948633319628,2018,Dynamic Remodeling of Covalent Networks via Ring-Opening Metathesis Polymerization,ss
99,2.86692734202281,-12.906309751434033,-15.773237093456844,4.703727058367437,5.881948633319628,1999,PHB,ls
100,5.370319322691822,-18.49904397705545,-13.128724654363628,4.703727058367437,5.881948633319628,2013,Ruthenium catalyzed equilibrium ring-opening metathesis polymerization of cyclopentene / A Precision Ethylene-Styrene Copolymer with High Styrene Content from Ring-Opening Metathesis Polymerization of 4-Phenylcyclopentene,ss
101,5.671784709106212,-4.063097514340344,-9.734882223446556,4.703727058367437,5.881948633319628,1999,PHB,ss
102,5.4519249421916545,-8.604206500956023,-3.1522815587643684,4.703727058367437,5.881948633319628,1999,PHB,ls
103,0.010455771568400454,-2.1510516252390057,-2.140595853670605,4.703727058367437,5.881948633319628,1999,PHB,ls
104,2.010412927339455,-16.491395793499045,-14.480982866159588,4.703727058367437,5.881948633319628,1999,PHB,ls
105,0.237712896576803,-13.1453154875717,-13.383028384148504,4.703727058367437,5.881948633319628,1999,PHB,ls
106,1.7988631647813844,-10.277246653919693,-12.076109818701077,4.703727058367437,5.881948633319628,1999,PHB,ls
107,0.20302299331752566,-2.62906309751434,-2.4260401041968147,4.703727058367437,5.881948633319628,1999,PHB,ls
108,0.8997146759616713,-3.8240917782026767,-2.924377102241005,4.703727058367437,5.881948633319628,1999,PHB,ls
109,1.1160875141734603,-0.7170172084130019,-1.833104722586462,4.703727058367437,5.881948633319628,1999,PHB,ls
110,9.234841512676406,2.9636711281070744,-6.271170384569332,4.703727058367437,5.881948633319628,1999,PHB,ls
111,0.544461237540893,-21.940726577437857,-22.48518781497875,4.703727058367437,5.881948633319628,1999,PHB,gg
112,2.9295726214494575,-20.793499043977054,-17.863926422527598,4.703727058367437,5.881948633319628,1999,PHB,ss
113,5.658239506854606,-31.38862332695985,-37.04686283381446,4.703727058367437,5.881948633319628,1999,PHB,gg
114,1.4383870374632155,-16.013384321223707,-14.574997283760494,4.703727058367437,5.881948633319628,1999,PHB,ls
115,0.14057122954447,-9.321223709369024,-9.461794938913494,4.703727058367437,5.881948633319628,1999,PHB,ss
116,0.2752335076122393,-10.277246653919693,-10.552480161531934,4.703727058367437,5.881948633319628,1999,PHB,ss
117,2.6317107745839805,-11.47227533460803,-8.840564560024049,4.703727058367437,5.881948633319628,1999,PHB,ss
118,0.11659917594369852,-7.660133843212236,-7.5435346672685375,4.703727058367437,5.881948633319628,1999,PHB,ls
119,0.24791475007912395,-6.21414913957935,-5.966234389500226,4.703727058367437,5.881948633319628,1999,PHB,ss
120,0.07982636956821984,-31.405353728489484,-31.485180098057704,4.703727058367437,5.881948633319628,1999,PHB,gg
121,3.1032700839507648,-2.437858508604206,-5.541128592554971,4.703727058367437,5.881948633319628,1999,PHB,ls
122,0.5602871254798794,-29.08699808795411,-28.52671096247423,4.703727058367437,5.881948633319628,1999,PHB,gg
123,0.7609451250182051,-12.404397705544932,-11.643452580526727,4.703727058367437,5.881948633319628,1999,PHB,ls
124,0.0354227098862482,-41.58699808795411,-41.622420797840356,4.703727058367437,5.881948633319628,1999,PHB,gg
125,2.3024028391500746,-16.347992351816444,-14.04558951266637,4.703727058367437,5.881948633319628,1999,PHB,ls
126,5.867048887176219,-38.88623326959846,-33.019184382422246,4.703727058367437,5.881948633319628,1999,PHB,gg
127,3.031741592669806,-18.642447418738048,-15.610705826068243,4.703727058367437,5.881948633319628,1992,The polymerization of 13-dioxolane. I. Structure of the polymer and thermodynamics of its formation,ss
128,2.4963510196022045,-16.013384321223707,-13.517033301621504,4.703727058367437,5.881948633319628,2021,Chemically recyclable thermoplastics from reversible-deactivation polymerization of cyclic acetals,ls
129,3.0646169162845065,-14.10133843212237,-17.165955348406875,4.703727058367437,5.881948633319628,1999,PHB,ss
130,8.426964396956318,-22.466539196940726,-14.039574799984408,4.703727058367437,5.881948633319628,1999,PHB,ss
131,2.344096823814494,-18.642447418738048,-16.298350594923555,4.703727058367437,5.881948633319628,1992,The polymerization of 13-dioxolane. I. Structure of the polymer and thermodynamics of its formation,ss
132,11.352816229796545,-5.25812619502868,-16.610942424825225,4.703727058367437,5.881948633319628,1999,PHB,ss
133,3.939309493989379,-36.089866156787764,-32.15055666279838,4.703727058367437,5.881948633319628,1999,PHB,gg
134,0.4481859006571724,-5.497131931166348,-5.9453178318235205,4.703727058367437,5.881948633319628,1999,PHB,ls
135,5.232815988660998,-9.321223709369024,-4.088407720708027,4.703727058367437,5.881948633319628,1999,PHB,ss
136,5.71149348300912,-3.107074569789675,-8.818568052798794,4.703727058367437,5.881948633319628,1999,PHB,ss
137,0.8527840528615802,-1.9120458891013383,-2.7648299419629185,4.703727058367437,5.881948633319628,1999,PHB,ls
138,2.171691106792619,-30.855640535372846,-33.027331642165464,4.703727058367437,5.881948633319628,1999,PHB,gg
139,19.043690843746266,-12.189292543021033,-31.232983386767298,4.703727058367437,5.881948633319628,1999,PHB,gg
140,4.915246088235829,0.7170172084130019,-4.198228879822827,4.703727058367437,5.881948633319628,1999,PHB,ls
141,3.9235620152198103,-37.284894837476095,-33.36133282225629,4.703727058367437,5.881948633319628,1999,PHB,gg
142,0.6662928579414323,-9.79923518164436,-10.465528039585791,4.703727058367437,5.881948633319628,1999,PHB,ss
143,5.2917842427357655,-10.038240917782026,-4.746456675046261,4.703727058367437,5.881948633319628,1999,PHB,ss
144,2.927040734664888,-4.3021032504780115,-7.229143985142899,4.703727058367437,5.881948633319628,1999,PHB,ls
145,0.4417842478414808,-22.370936902485656,-22.81272115032714,4.703727058367437,5.881948633319628,1999,PHB,ls
146,23.379086262865233,70.10038240917783,46.72129614631259,4.703727058367437,5.881948633319628,1942,Entropy of the Monomeric Forms of Formic Acid and Acetic Acid,gg
147,7.541952807862262,-7.1701720841300185,-14.71212489199228,4.703727058367437,5.881948633319628,2019,Investigating the effects of bulky allylic substituents on the regioregularity and thermodynamics of ROMP on cyclopentene,ss
148,5.472959113622487,-13.981835564053537,-8.50887645043105,4.703727058367437,5.881948633319628,2018,Dynamic Remodeling of Covalent Networks via Ring-Opening Metathesis Polymerization,ss
149,3.773475559446141,-9.655831739961759,-5.882356180515617,4.703727058367437,5.881948633319628,2019,"4-Hydroxyproline-Derived Sustainable Polythioesters: Controlled Ring-Opening Polymerization, Complete Recyclability, and Facile Functionalization",ss
150,3.6639328440562258,-21.510516252390058,-17.84658340833383,4.703727058367437,5.881948633319628,1999,PHB,ss
151,1.5693680962002758,-6.548757170172084,-8.11812526637236,4.703727058367437,5.881948633319628,2016,Aliphatic Polyester Block Polymer Design,ss
152,20.255426147927746,-44.93307839388145,-24.677652245953706,4.703727058367437,5.881948633319628,1999,PHB,gg
153,10.698740067491112,-11.68738049713193,-22.38612056462304,4.703727058367437,5.881948633319628,1999,PHB,ls
154,0.6918806874729251,-18.642447418738048,-17.950566731265123,4.703727058367437,5.881948633319628,1999,PHB,ss
155,3.0081933132777023,-22.466539196940726,-25.474732510218427,4.703727058367437,5.881948633319628,1999,PHB,ss
156,7.095714372157139,-17.68642447418738,-24.78213884634452,4.703727058367437,5.881948633319628,1999,PHB,ss
157,1.9414929085434287,-14.507648183556405,-12.566155275012976,4.703727058367437,5.881948633319628,1999,PHB,ls
158,6.057908840434729,-17.68642447418738,-23.744333314622107,4.703727058367437,5.881948633319628,1999,PHB,ss
159,8.370218039926561,-19.120458891013385,-10.750240851086822,4.703727058367437,5.881948633319628,2019,Investigating the effects of bulky allylic substituents on the regioregularity and thermodynamics of ROMP on cyclopentene,ss
160,1.7252178082730527,-5.975143403441682,-7.7003612117147355,4.703727058367437,5.881948633319628,1999,PHB,ls
161,19.865243886214596,-4.182600382409178,-24.047844268623773,4.703727058367437,5.881948633319628,1999,PHB,ls
162,3.11477872655223,-22.22753346080306,-19.112754734250828,4.703727058367437,5.881948633319628,1999,PHB,ls
163,0.9540718326605072,-17.925430210325047,-18.879502042985553,4.703727058367437,5.881948633319628,1999,PHB,ls
164,0.6784946011311693,-15.774378585086042,-16.45287318621721,4.703727058367437,5.881948633319628,1999,PHB,ls
165,0.020856839065114124,-8.604206500956023,-8.583349661890908,4.703727058367437,5.881948633319628,1999,PHB,ls
166,3.5039002763153713,-10.659655831739961,-14.163556108055333,4.703727058367437,5.881948633319628,2023,A circular polyester platform based on simple gem-disubstituted valerolactones,ss
167,0.0314759934609526,3.87189292543021,3.9033689188911627,4.703727058367437,5.881948633319628,2019,Thermodynamics of Aromatic Cyclic Ester Polymerization in Bulk,ls
168,0.7175519407137402,-5.736137667304015,-5.018585726590275,4.703727058367437,5.881948633319628,1999,PHB,ls
169,0.8315644346277296,-10.492351816443595,-9.660787381815865,4.703727058367437,5.881948633319628,1998,Substituent Effect on the Anionic Equilibrium Polymerization of Six-Membered Cyclic Carbonates,ss
170,1.6626234036330745,-13.097514340344167,-14.760137743977241,4.703727058367437,5.881948633319628,1999,PHB,ls
171,0.6357679859402074,-4.89961759082218,-4.2638496048819725,4.703727058367437,5.881948633319628,2022,Understanding the Structure–Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers,ss
172,0.397865448581557,-4.89961759082218,-5.297483039403737,4.703727058367437,5.881948633319628,2022,Understanding the Structure Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers	,ss
173,7.22405851229199,-15.48757170172084,-8.263513189428851,4.703727058367437,5.881948633319628,2021,Biobased High-Performance Aromatic–Aliphatic Polyesters with Complete Recyclability,ss
174,1.6746178183911182,-9.703632887189292,-8.029015068798174,4.703727058367437,5.881948633319628,1998,Substituent Effect on the Anionic Equilibrium Polymerization of Six-Membered Cyclic Carbonates,ss
175,0.08872024871651102,-7.098470363288718,-7.009750114572207,4.703727058367437,5.881948633319628,2020,Organocatalyzed ring opening polymerization of regio-isomeric lactones: reactivity and thermodynamics considerations,ls
176,3.1048977124303523,-6.548757170172084,-9.653654882602437,4.703727058367437,5.881948633319628,2005,Catalytic Polymerization of a Cyclic Ester Derived from a “Cool” Natural Precursor,ls
177,1.3003650176593495,-20.31548757170172,-21.61585258936107,4.703727058367437,5.881948633319628,1999,PHB,ls
178,0.291554467399991,-10.755258126195029,-11.04681259359502,4.703727058367437,5.881948633319628,2016,Aliphatic Polyester Block Polymer Design,ls
179,0.34151834010166177,-6.548757170172084,-6.890275510273745,4.703727058367437,5.881948633319628,2005,Catalytic Polymerization of a Cyclic Ester Derived from a “Cool” Natural Precursor,ss
180,0.843637076208286,-17.208413001912046,-18.05205007812033,4.703727058367437,5.881948633319628,1999,PHB,ls
181,4.353627374477641,-9.847036328871893,-14.200663703349534,4.703727058367437,5.881948633319628,2002,"Controlled Ring-Opening Polymerization of Lactones and Lactides Initiated by Lanthanum Isopropoxide, 1",ss
182,5.294341202219859,-14.818355640535373,-9.524014438315513,4.703727058367437,5.881948633319628,2016,Aliphatic Polyester Block Polymer Design,ls
183,2.7753636668334725,-15.296367112810707,-18.07173077964418,4.703727058367437,5.881948633319628,1999,PHB,ls
184,1.4710234866315501,-5.019120458891013,-6.490143945522563,4.703727058367437,5.881948633319628,1999,PHB,ls 
185,1.727301121669791,-7.648183556405353,-9.375484678075145,4.703727058367437,5.881948633319628,1999,PHB,ls
186,3.725315371161437,-2.62906309751434,-6.354378468675777,4.703727058367437,5.881948633319628,1999,PHB,ls 
187,4.899675030097451,-8.126195028680687,-13.025870058778139,4.703727058367437,5.881948633319628,2016,Aliphatic Polyester Block Polymer Design,ls
188,0.08694920439565226,-9.27342256214149,-9.360371766537142,4.703727058367437,5.881948633319628,1999,PHB,ss
189,8.88157583787382,2.067399617590822,-6.814176220282998,4.703727058367437,5.881948633319628,2022,"Recyclable Sulfur-Rich Polymers with Enhanced Thermal, Mechanical, and Optical Performance",ss
190,1.918019756076441,-6.261950286806883,-8.179970042883324,4.703727058367437,5.881948633319628,2022,Modulating Polymerization Thermodynamics ofThiolactones Through Substituent andHeteroatom Incorporation,ss
191,1.205695062932731,-3.8240917782026767,-5.029786841135408,4.703727058367437,5.881948633319628,1999,PHB,ls 
192,1.4697543521684169,-10.994263862332696,-9.524509510164279,4.703727058367437,5.881948633319628,2014,Scalable production of mechanically tunable block polymers from sugar,ls
193,7.677068765031221,-24.115678776290633,-16.43861001125941,4.703727058367437,5.881948633319628,1999,PHB,ls
194,12.607647401652873,-45.172084130019115,-32.564436728366246,4.703727058367437,5.881948633319628,1999,PHB,gg
195,1.3029988135707993,2.4139579349904396,1.1109591214196404,4.703727058367437,5.881948633319628,2019,Thermodynamics of Aromatic Cyclic Ester Polymerization in Bulk,ls
196,1.8104478460424938,-12.715105162523901,-14.525553008566394,4.703727058367437,5.881948633319628,1999,PHB,ls
197,1.001482301642744,-2.7007648183556405,-3.702247119998385,4.703727058367437,5.881948633319628,2022,Understanding the Structure_Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers,ss
198,12.597605284039878,7.480879541108987,-5.116725742930892,4.703727058367437,5.881948633319628,1999,PHB,ls
199,5.491644884842532,-3.107074569789675,2.3845703150528568,4.703727058367437,5.881948633319628,1999,PHB,ls
200,0.18972880981620346,-2.7007648183556405,-2.890493628171844,4.703727058367437,5.881948633319628,2022,Understanding the Structure Polymerization Thermodynamics Relationships of Fused-Ring Cyclooctenes for Developing Chemically Recyclable Polymers	,ss
201,4.825987733800826,-12.4282982791587,-7.602310545357874,4.703727058367437,5.881948633319628,2014,Divergent Mechanistic Avenues to an Aliphatic Polyesteracetal or Polyester from a Single Cyclic Esteracetal,ls
202,1.4479221395051267,-8.891013384321225,-10.33893552382635,4.703727058367437,5.881948633319628,1999,PHB,ss
203,1.9893646240234375,-9.321223709369024,-7.331859085345587,4.703727058367437,5.881948633319628,1999,PHB,ss
204,1.1624132014141484,-10.038240917782026,-11.200654119196175,4.703727058367437,5.881948633319628,2016,Aliphatic Polyester Block Polymer Design,ss
205,3.1242719799793024,-9.369024856596559,-6.244752876617256,4.703727058367437,5.881948633319628,2010,Biodegradable poly(ester-ether)s: ring-opening polymerization of DL-3-methyl-14-dioxan-2-one using various initiator systems,ls
206,1.4949690999310064,-13.217017208413,-14.711986308344008,4.703727058367437,5.881948633319628,1999,PHB,ls
